timestamp_utc,timestamp_iso,kind,out_dir,summary_path,manifest_path,run,mode,convention,gw_data_mode,pe_like_mode,n_events,n_draws,winner,metric,delta_lpd_total,delta_lpd_total_data,delta_lpd_total_sel,lpd_mu_total,lpd_gr_total,params_json
,2026-01-31T02:55:02.349880+00:00,siren_gap,outputs/siren_gap_smoke_now,outputs/siren_gap_smoke_now/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.004972323877449725,,,-5.400089032176695,-5.395116708299245,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:34.619295+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_A,outputs/siren_gap_baseline_repro_big_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.004972323877449725,,,-5.400089032176695,-5.395116708299245,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:34.619295+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_A,outputs/siren_gap_baseline_repro_big_A/tables/summary.json,,M0_start202,,A,,,1,800,gr,delta_lpd_total,-0.002844155621239075,,,-5.403846637386799,-5.40100248176556,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:34.619295+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_A,outputs/siren_gap_baseline_repro_big_A/tables/summary.json,,M0_start303,,A,,,1,800,gr,delta_lpd_total,-0.00011860564694465836,,,-5.404951811063652,-5.404833205416708,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:34.619295+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_A,outputs/siren_gap_baseline_repro_big_A/tables/summary.json,,M0_start404,,A,,,1,800,gr,delta_lpd_total,-0.0017951639258857455,,,-5.411286306490261,-5.4094911425643755,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:34.619295+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_A,outputs/siren_gap_baseline_repro_big_A/tables/summary.json,,M0_start505,,A,,,1,800,gr,delta_lpd_total,-0.003221908344929858,,,-5.409074697633753,-5.405852789288823,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:42.809263+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_B,outputs/siren_gap_baseline_repro_big_B/tables/summary.json,,M0_start101,,B,,,1,800,mu,delta_lpd_total,0.003982926535067044,,,-5.391133781764178,-5.395116708299245,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:42.809263+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_B,outputs/siren_gap_baseline_repro_big_B/tables/summary.json,,M0_start202,,B,,,1,800,mu,delta_lpd_total,0.002615506123772704,,,-5.398386975641787,-5.40100248176556,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:42.809263+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_B,outputs/siren_gap_baseline_repro_big_B/tables/summary.json,,M0_start303,,B,,,1,800,gr,delta_lpd_total,-0.0016476007132784076,,,-5.406480806129986,-5.404833205416708,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:42.809263+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_B,outputs/siren_gap_baseline_repro_big_B/tables/summary.json,,M0_start404,,B,,,1,800,mu,delta_lpd_total,4.724634189834376e-05,,,-5.409443896222477,-5.4094911425643755,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:42.809263+00:00,siren_gap,outputs/siren_gap_baseline_repro_big_B,outputs/siren_gap_baseline_repro_big_B/tables/summary.json,,M0_start505,,B,,,1,800,mu,delta_lpd_total,0.002979602027151529,,,-5.4028731872616715,-5.405852789288823,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:50.268234+00:00,siren_gap,outputs/siren_gap_infoplus_big_A,outputs/siren_gap_infoplus_big_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.00028478861029412883,,,-5.484047994262586,-5.483763205652292,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:50.268234+00:00,siren_gap,outputs/siren_gap_infoplus_big_A,outputs/siren_gap_infoplus_big_A/tables/summary.json,,M0_start202,,A,,,1,800,gr,delta_lpd_total,-0.0032140328371372817,,,-5.7594338562253675,-5.75621982338823,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:50.268234+00:00,siren_gap,outputs/siren_gap_infoplus_big_A,outputs/siren_gap_infoplus_big_A/tables/summary.json,,M0_start303,,A,,,1,800,gr,delta_lpd_total,-0.008868575272873436,,,-5.713346793762879,-5.704478218490006,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:50.268234+00:00,siren_gap,outputs/siren_gap_infoplus_big_A,outputs/siren_gap_infoplus_big_A/tables/summary.json,,M0_start404,,A,,,1,800,gr,delta_lpd_total,-0.002843349405293516,,,-5.485103764929224,-5.48226041552393,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:57:50.268234+00:00,siren_gap,outputs/siren_gap_infoplus_big_A,outputs/siren_gap_infoplus_big_A/tables/summary.json,,M0_start505,,A,,,1,800,gr,delta_lpd_total,-0.002630660064216528,,,-5.464571282831686,-5.46194062276747,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:58:01.578191+00:00,siren_gap,outputs/siren_gap_infoplus_big_B,outputs/siren_gap_infoplus_big_B/tables/summary.json,,M0_start101,,B,,,1,800,gr,delta_lpd_total,-2.7952530680330767e-05,,,-5.483791158182973,-5.483763205652292,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:58:01.578191+00:00,siren_gap,outputs/siren_gap_infoplus_big_B,outputs/siren_gap_infoplus_big_B/tables/summary.json,,M0_start202,,B,,,1,800,mu,delta_lpd_total,0.0031037419821924317,,,-5.753116081406038,-5.75621982338823,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:58:01.578191+00:00,siren_gap,outputs/siren_gap_infoplus_big_B,outputs/siren_gap_infoplus_big_B/tables/summary.json,,M0_start303,,B,,,1,800,mu,delta_lpd_total,0.008722157727473423,,,-5.695756060762532,-5.704478218490006,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:58:01.578191+00:00,siren_gap,outputs/siren_gap_infoplus_big_B,outputs/siren_gap_infoplus_big_B/tables/summary.json,,M0_start404,,B,,,1,800,mu,delta_lpd_total,0.0026854593373899505,,,-5.47957495618654,-5.48226041552393,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T02:58:01.578191+00:00,siren_gap,outputs/siren_gap_infoplus_big_B,outputs/siren_gap_infoplus_big_B/tables/summary.json,,M0_start505,,B,,,1,800,mu,delta_lpd_total,0.004144665636730771,,,-5.457795957130739,-5.46194062276747,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:08:24.591750+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_M0_start101_A,outputs/siren_gap_gw170817_lowspin_baseline_M0_start101_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.007748552234497552,,,-10.43718585388682,-10.429437301652323,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:02.536601+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.007748552234497552,,,-10.43718585388682,-10.429437301652323,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:02.536601+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A/tables/summary.json,,M0_start202,,A,,,1,800,gr,delta_lpd_total,-0.007992305696340907,,,-10.435751007768262,-10.427758702071921,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:02.536601+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A/tables/summary.json,,M0_start303,,A,,,1,800,gr,delta_lpd_total,-0.008397254257237918,,,-10.442352006830637,-10.433954752573399,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:02.536601+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A/tables/summary.json,,M0_start404,,A,,,1,800,gr,delta_lpd_total,-0.00754329638933271,,,-10.434251936259693,-10.42670863987036,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:02.536601+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_A/tables/summary.json,,M0_start505,,A,,,1,800,gr,delta_lpd_total,-0.008396742895353526,,,-10.435536126939038,-10.427139384043684,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:22.083523+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B/tables/summary.json,,M0_start101,,B,,,1,800,mu,delta_lpd_total,0.007535621428591099,,,-10.421901680223732,-10.429437301652323,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:22.083523+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B/tables/summary.json,,M0_start202,,B,,,1,800,mu,delta_lpd_total,0.007761676816938845,,,-10.419997025254983,-10.427758702071921,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:22.083523+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B/tables/summary.json,,M0_start303,,B,,,1,800,mu,delta_lpd_total,0.008155519508628473,,,-10.42579923306477,-10.433954752573399,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:22.083523+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B/tables/summary.json,,M0_start404,,B,,,1,800,mu,delta_lpd_total,0.007334143056295872,,,-10.419374496814065,-10.42670863987036,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:22.083523+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B,outputs/siren_gap_gw170817_lowspin_baseline_repro_big_B/tables/summary.json,,M0_start505,,B,,,1,800,mu,delta_lpd_total,0.008152985271223656,,,-10.41898639877246,-10.427139384043684,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:49.510415+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_A,outputs/siren_gap_gw170817_lowspin_infoplus_big_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.0001434450242161489,,,-10.57055155157384,-10.570408106549625,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:49.510415+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_A,outputs/siren_gap_gw170817_lowspin_infoplus_big_A/tables/summary.json,,M0_start202,,A,,,1,800,gr,delta_lpd_total,-0.0019360638551813025,,,-10.525424481810584,-10.523488417955402,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:49.510415+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_A,outputs/siren_gap_gw170817_lowspin_infoplus_big_A/tables/summary.json,,M0_start303,,A,,,1,800,gr,delta_lpd_total,-0.010323800248951187,,,-10.836400487509733,-10.826076687260782,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:49.510415+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_A,outputs/siren_gap_gw170817_lowspin_infoplus_big_A/tables/summary.json,,M0_start404,,A,,,1,800,gr,delta_lpd_total,-0.0032735911847971977,,,-10.572422205894767,-10.56914861470997,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:09:49.510415+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_A,outputs/siren_gap_gw170817_lowspin_infoplus_big_A/tables/summary.json,,M0_start505,,A,,,1,800,gr,delta_lpd_total,-0.00576925026770958,,,-10.516297788048423,-10.510528537780713,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:10:09.067338+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_B,outputs/siren_gap_gw170817_lowspin_infoplus_big_B/tables/summary.json,,M0_start101,,B,,,1,800,gr,delta_lpd_total,-3.442006263831843e-05,,,-10.570442526612263,-10.570408106549625,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:10:09.067338+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_B,outputs/siren_gap_gw170817_lowspin_infoplus_big_B/tables/summary.json,,M0_start202,,B,,,1,800,mu,delta_lpd_total,0.0018723030642551208,,,-10.521616114891147,-10.523488417955402,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:10:09.067338+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_B,outputs/siren_gap_gw170817_lowspin_infoplus_big_B/tables/summary.json,,M0_start303,,B,,,1,800,mu,delta_lpd_total,0.010195721564212334,,,-10.81588096569657,-10.826076687260782,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:10:09.067338+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_B,outputs/siren_gap_gw170817_lowspin_infoplus_big_B/tables/summary.json,,M0_start404,,B,,,1,800,mu,delta_lpd_total,0.00317702488150573,,,-10.565971589828465,-10.56914861470997,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:10:09.067338+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_infoplus_big_B,outputs/siren_gap_gw170817_lowspin_infoplus_big_B/tables/summary.json,,M0_start505,,B,,,1,800,mu,delta_lpd_total,0.005678390604387573,,,-10.504850147176326,-10.510528537780713,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:11:31.791010+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.005293397352541973,,,-10.25915573745813,-10.253862340105588,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:11:31.791010+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A/tables/summary.json,,M0_start202,,A,,,1,800,gr,delta_lpd_total,-0.00539338710869508,,,-10.259788798478588,-10.254395411369893,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:11:31.791010+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A/tables/summary.json,,M0_start303,,A,,,1,800,gr,delta_lpd_total,-0.0057741508163022814,,,-10.264380162597444,-10.258606011781142,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:11:31.791010+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A/tables/summary.json,,M0_start404,,A,,,1,800,gr,delta_lpd_total,-0.005073674201888423,,,-10.2596094781111,-10.254535803909212,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:11:31.791010+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A,outputs/siren_gap_gw170817_highspin_baseline_repro_big_A/tables/summary.json,,M0_start505,,A,,,1,800,gr,delta_lpd_total,-0.00570931295876953,,,-10.261235490415617,-10.255526177456847,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:12:14.943839+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B/tables/summary.json,,M0_start101,,B,,,1,800,mu,delta_lpd_total,0.005020580975429567,,,-10.248841759130158,-10.253862340105588,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:12:14.943839+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B/tables/summary.json,,M0_start202,,B,,,1,800,mu,delta_lpd_total,0.0050986228058302885,,,-10.249296788564063,-10.254395411369893,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:12:14.943839+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B/tables/summary.json,,M0_start303,,B,,,1,800,mu,delta_lpd_total,0.0054634216420517134,,,-10.25314259013909,-10.258606011781142,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:12:14.943839+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B/tables/summary.json,,M0_start404,,B,,,1,800,mu,delta_lpd_total,0.004809178610281961,,,-10.24972662529893,-10.254535803909212,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:12:14.943839+00:00,siren_gap,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B,outputs/siren_gap_gw170817_highspin_baseline_repro_big_B/tables/summary.json,,M0_start505,,B,,,1,800,mu,delta_lpd_total,0.005401597348456022,,,-10.250124580108391,-10.255526177456847,"{""convention"": ""B"", ""n_draws"": 800, ""n_events"": 1}"
,2026-01-31T03:13:06.344635+00:00,siren_gap,outputs/siren_gap_gw170817_lowspin_baseline_M0_start101_A_v2,outputs/siren_gap_gw170817_lowspin_baseline_M0_start101_A_v2/tables/summary.json,,M0_start101,,A,,,1,800,gr,delta_lpd_total,-0.006561673900332465,,,-10.405646651159985,-10.399084977259653,"{""convention"": ""A"", ""n_draws"": 800, ""n_events"": 1}"
20260131_042606UTC,2026-01-31T04:26:06+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/summary_M0_start101.json,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/manifest.json,M0_start101,,A,,,11,1600,gr,delta_lpd_total,-0.2210845540845412,,,-220.83562697855973,-220.6145424244752,"{""convention"": ""A"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042606UTC,2026-01-31T04:26:06+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/summary_M0_start202.json,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/manifest.json,M0_start202,,A,,,11,1600,gr,delta_lpd_total,-0.1993461022317149,,,-220.79206370521632,-220.5927176029846,"{""convention"": ""A"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042606UTC,2026-01-31T04:26:06+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/summary_M0_start303.json,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/manifest.json,M0_start303,,A,,,11,1600,gr,delta_lpd_total,-0.2056885553399468,,,-220.79244823851454,-220.5867596831746,"{""convention"": ""A"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042606UTC,2026-01-31T04:26:06+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/summary_M0_start404.json,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/manifest.json,M0_start404,,A,,,11,1600,gr,delta_lpd_total,-0.20092063658771053,,,-220.80176017436847,-220.60083953778076,"{""convention"": ""A"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042606UTC,2026-01-31T04:26:06+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/summary_M0_start505.json,outputs/dark_siren_gap_gwtc3_gladeplus_20260131_042311UTC/manifest.json,M0_start505,,A,,,11,1600,gr,delta_lpd_total,-0.19440436850635479,,,-220.80085111627565,-220.6064467477693,"{""convention"": ""A"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042935UTC,2026-01-31T04:29:35+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/summary_M0_start101.json,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/manifest.json,M0_start101,,B,,,11,1600,mu,delta_lpd_total,0.08787493563579574,,,-220.5266674888394,-220.6145424244752,"{""convention"": ""B"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042935UTC,2026-01-31T04:29:35+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/summary_M0_start202.json,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/manifest.json,M0_start202,,B,,,11,1600,mu,delta_lpd_total,0.07558268138691915,,,-220.5171349215977,-220.5927176029846,"{""convention"": ""B"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042935UTC,2026-01-31T04:29:35+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/summary_M0_start303.json,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/manifest.json,M0_start303,,B,,,11,1600,mu,delta_lpd_total,0.0728378190256933,,,-220.5139218641489,-220.5867596831746,"{""convention"": ""B"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
20260131_042935UTC,2026-01-31T04:29:35+00:00,siren_gap,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/summary_M0_start404.json,outputs/dark_siren_gap_gwtc3_gladeplus_convB_20260131_042641UTC/manifest.json,M0_start404,,B,,,11,1600,mu,delta_lpd_total,0.08011736089011379,,,-220.52072217689064,-220.60083953778076,"{""convention"": ""B"", ""events_filter"": null, ""max_events"": 30, ""n_draws"": 1600, ""n_events"": 11, ""run_dir"": [""outputs/finalization/highpower_multistart_v2/M0_start101"", ""outputs/finalization/highpower_multistart_v2/M0_start202"", ""outputs/finalization/highpower_multistart_v2/M0_start303"", ""outputs/finalization/highpower_multistart_v2/M0_start404"", ""outputs/finalization/highpower_multistart_v2/M0_start505""], ""skymap_dir"": ""data/cache/gw/zenodo/5546663/extracted/skymaps""}"
