out_dir,json_path,selection_mode,det_model,weight_mode,pop_z_mode,pop_mass_mode,n_events,H0_min,H0_max,H0_n,H0_map,H0_edge,slope_event,slope_sel,slope_total,delta_event,delta_sel,delta_total,exp_event_per_event
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min/json/gr_h0_selection_off.json,off,,,none,none,33,40.0,100.0,121,100.0,high,27.52040537977786,,27.52040537977786,25.26831954878618,,25.26831954878618,0.8356590614284242
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min/json/gr_h0_selection_on_inv_sampling_pdf.json,on,snr_binned,inv_sampling_pdf,none,none,33,40.0,100.0,121,100.0,high,27.52040537977786,-25.3789876403355,2.1414177394423617,25.26831954878618,-23.4214815931161,1.8468379556700825,0.8356590614284242
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_min/json/gr_h0_selection_on_none.json,on,snr_binned,none,none,none,33,40.0,100.0,121,40.0,low,27.52040537977786,-79.6343858428823,-52.11398046310443,25.26831954878618,-71.45998949514876,-46.191669946362566,0.8356590614284242
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop/json/gr_h0_selection_off.json,off,,,comoving_uniform,powerlaw_peak_q_smooth,33,40.0,100.0,121,100.0,high,75.10422401368888,,75.10422401368888,69.4807810456562,,69.4807810456562,2.2978276875050856
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop/json/gr_h0_selection_on_inv_sampling_pdf.json,on,snr_binned,inv_sampling_pdf,comoving_uniform,powerlaw_peak_q_smooth,33,40.0,100.0,121,56.5,interior,75.10422401368888,-76.42992633064857,-1.3257023169596818,69.4807810456562,-68.36733383574787,1.1134472099083368,2.2978276875050856
outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop,outputs/gate2_calibration_combo_20260202_225949UTC/gate2_real_pop/json/gr_h0_selection_on_none.json,on,snr_binned,none,comoving_uniform,powerlaw_peak_q_smooth,33,40.0,100.0,121,40.0,low,75.10422401368888,-122.4530587013791,-47.34883468769022,69.4807810456562,-109.98406602156896,-40.50328497591276,2.2978276875050856
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0000.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,65.53358313423503,-22.08169361697178,43.451889517263254,110.24356661440383,-50.53372118750238,59.70984542690145,2.0757024014539036
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0001.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.81760500710445,-20.630996019975754,34.18660898712869,94.06963893094304,-49.31394793609167,44.75569099485137,1.7711743317940551
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0002.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,50.975456104393125,-19.59899982408521,31.37645628030791,89.24459762463871,-49.124450671460025,40.12014695317869,1.680326855300115
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0003.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.39549478635713,-22.616631441363335,33.778863344993795,95.33108876488149,-50.70928671307838,44.621802051803115,1.794925327249218
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0004.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.26034453425345,-22.0993215540843,42.161022980169136,107.93889062405532,-50.839759502328334,57.09913112172698,2.032309198252561
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0005.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.828579877099024,-22.182674591744878,34.64590528535415,96.50270779208041,-50.93903230338656,45.56367548869385,1.8169849585096252
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0006.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.457264553481885,-22.343566172859195,38.11369838062269,101.99614186961077,-51.42866075946683,50.56748111014392,1.9204171555723484
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0007.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.943732274236,-22.849840859925045,34.093891414310946,95.77859065544797,-50.05007033643444,45.728520319013526,1.8033510411246856
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0008.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.30519635961942,-22.85406107008879,41.45113528953064,107.09960708095309,-51.399823455291674,55.69978362566144,2.0165068896061857
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0009.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,51.650483365557214,-18.314290078691208,33.336193286866,91.3126066086978,-46.65556209902498,44.65704450967283,1.7192640136873587
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0010.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.71304296463649,-20.10764967928258,34.60539328535392,95.56622727183887,-50.61971993810548,44.94650733373339,1.7993525929714245
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0011.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,55.56002796584841,-19.20391019305012,36.3561177727983,97.1310230857681,-47.87759082019196,49.25343226557615,1.8288150870516329
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0012.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.49573484088735,-21.27011352039454,42.22562132049281,107.59488744048312,-49.6422339831906,57.95265345729251,2.025832192326709
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0013.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,63.14649175402703,-21.90742864915479,41.23906310487224,106.48729727629785,-50.58435363635851,55.90294363993934,2.0049781177151047
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0014.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.60187027901157,-20.562369407378604,34.03950087163297,94.51267291790691,-49.213573685845766,45.29909923206114,1.7795159225000514
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0015.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,51.879626761472444,-20.80598742592025,31.073639335552187,88.64474155628196,-48.56483204426035,40.0799095120216,1.669032566482611
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0016.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.23719915729943,-21.772738814514874,42.464460342784555,107.87591679294238,-50.24406759465001,57.631849198292365,2.0311235060939694
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0017.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.82910769812169,-20.94003563613943,37.889072061982255,100.54216306039373,-49.47843086687781,51.063732193515904,1.8930411607761082
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0018.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,55.67073692429008,-22.251383035412225,33.41935388887787,94.25927165275908,-49.911871145965726,44.34740050679336,1.774744799515265
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0019.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,66.45095430388614,-24.708450964968126,41.742503338918006,110.52844171683782,-53.89578417349316,56.63265754334466,2.081066124275979
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0020.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.91925848281314,-21.920119937300694,35.99913854551246,97.94500093473046,-50.43524854286808,47.509752391862364,1.8441409317036934
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0021.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.34821268550359,-22.372936432180744,34.97527625332285,97.13719525766712,-50.99131295672707,46.145882300940045,1.8289312987492983
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0022.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,50.7348468398392,-22.86992147279858,27.864925367040616,85.79395406891693,-49.00995179298052,36.7840022759364,1.6153569950612379
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0023.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,65.36185252532583,-22.12609218935331,43.2357603359725,109.8365825641098,-50.97308240216964,58.863500161940166,2.0680395709006842
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0024.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.9696334503202,-20.20580331564862,39.76383013467158,102.87575123831984,-48.728090050926575,54.14766118739326,1.9369787322252234
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0025.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.4704586017521,-22.827692907859067,31.642765693893036,91.72439171008944,-50.38114252512294,41.343249184966496,1.7270172400214736
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0026.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.80260893080565,-20.252370717768233,44.5502382130374,110.90968336820848,-48.65180423305617,62.257879135152294,2.088244268412518
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0027.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.97248834530385,-19.127006155409944,37.845482189893914,98.9621555723167,-47.865848296248885,51.09630727606782,1.8632922562546526
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0028.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.27736237220789,-24.230272372713774,37.04708999949412,101.94591342860028,-52.228724098430526,49.71718933016975,1.9194714378417945
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0029.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,50.817901589239895,-21.528192357058206,29.28970923218169,87.6592872459594,-50.592796552376726,37.06649069358269,1.6504781061972853
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0030.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,65.81126441078491,-24.136574518703956,41.67468989208095,109.369841886548,-52.43334332700287,56.93649855954513,2.059251622768891
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0031.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,47.69239751889596,-20.39096575653122,27.301431762364732,83.15937592660416,-49.54618547312299,33.61319045348116,1.5657522848295382
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0032.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.774784044546195,-22.68808915082149,39.086694893724705,103.388799186839,-51.59614414416634,51.792655042672656,1.946638568998529
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0033.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.28177089758904,-22.747909158661596,37.533861738927456,101.50109912486943,-51.62375433147445,49.877344793394975,1.9110963267418009
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0034.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.87839887661996,-19.486727245918168,40.39167163070181,103.97575130680471,-48.37511214948607,55.600639157318646,1.957689898
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0035.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.60108318534765,-20.85579423254026,41.745288952807385,105.63079332075986,-49.11850331887962,56.512290001880245,1.9888515774374005
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0036.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.09962872892462,-23.8274414152857,38.27218731363893,103.68472318311126,-52.05725814796717,51.627465035144084,1.9522103240548456
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0037.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,56.565934226795505,-21.69602314810065,34.869911078694855,96.27628966209863,-50.471357117766615,45.80493254433201,1.812721882934615
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0038.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,51.0344707443087,-20.062800420914723,30.971670323393976,88.64446854329559,-48.67984883901411,39.964619704281475,1.6690274261036406
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0039.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,73.60410987926694,-19.67917487438058,53.92493500488636,123.10874714566458,-46.622182580831016,76.48656456483357,2.317932283377797
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0040.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,57.69847790862154,-20.78097568292152,36.91750222570001,98.79981813291533,-49.12259815393783,49.6772199789775,1.8602357131550455
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0041.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,67.56696445980269,-24.381870619387843,43.185093840414844,112.0829563109852,-53.67042132359201,58.4125349873932,2.110335040143449
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0042.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,58.507169088803444,-23.872822942555,34.63434614624844,98.25292159522202,-52.66103800518386,45.59188359003816,1.849938563929029
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0043.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,55.397766360315806,-22.442450818305197,32.95531554201061,93.98707877940713,-51.16507699047197,42.82200178893517,1.7696198619046066
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0044.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.06415402255986,-19.83689407224931,42.22725995031055,107.52170429117604,-48.484533424810955,59.037170866365074,2.024454275742297
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0045.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,68.01909763200602,-20.783937130677604,47.23516050132842,115.5441413816334,-49.51027310523657,66.03386827639682,2.175503379518295
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0046.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.59485902549407,-21.99172911016314,39.60312991533093,103.46451715862258,-50.52215139003565,52.94236576858691,1.9480642120604426
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0047.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.990802731429866,-23.105907919336317,30.884894812093545,91.09282224382706,-50.65110088709818,40.44172135672888,1.715125840839959
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0048.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,60.114426183743305,-22.815222788588468,37.299203395154834,101.14152220071264,-51.63661429663697,49.50490790407567,1.9043260932678585
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0049.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.039129005283534,-19.34021036914872,34.69891863613481,95.74515756716694,-48.34778172820261,47.39737583896434,1.802721551860467
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0050.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.91010226301296,-24.42985114050457,37.48025112250836,102.9374755201485,-52.80972923126465,50.12774628888384,1.938140897455852
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0051.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.32180250653194,-23.526941370587583,35.79486113594436,99.57957327776461,-52.477008527444006,47.1025647503206,1.8749172013943622
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0052.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,69.39742396905221,-25.329494359097616,44.0679296099546,114.41485044700691,-54.45409028333367,59.960760163673235,2.154240715610267
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0053.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,62.572002791183635,-20.631955750795456,41.940047040388166,105.6276504401059,-49.63542267024021,55.99222776986569,1.9887924022390533
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0054.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,64.63205570721978,-21.616923789684424,43.015131917535335,108.62825886687678,-50.335016931441565,58.293241935435205,2.045288851950772
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0055.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,53.01889397423179,-22.140501872214323,30.878392102017457,89.76301786263197,-48.96775475873665,40.79526310389531,1.6900878433197488
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0056.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.97372901841387,-21.015965414717147,38.95776360369672,101.55017978585198,-49.612332589642314,51.93784719620966,1.9120204336896718
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0057.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.81021481498525,-22.269217976977814,39.54099683800742,104.33030796317362,-51.289162978818254,53.041144984355356,1.9643656082085648
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0058.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,59.648502198788904,-22.981438500759523,36.66706369802938,100.05839698444595,-51.84951821335052,48.20887877109542,1.8839326528021332
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0059.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,54.26383714887716,-20.131141836015697,34.132695312861465,93.950253489354,-48.8628998695015,45.08735361985249,1.7689265031414156
outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC,outputs/gate2_lvk_hyper_popmarg_20260203_104636UTC/json/gr_h0_selection_on_lvk_0060.json,on,snr_mchirp_binned,inv_sampling_pdf,comoving_powerlaw,powerlaw_peak_q_smooth,33,40.0,200.0,161,200.0,high,61.29142601180186,-20.836838748064192,40.45458726373767,104.53293157234359,-49.6174058997989,54.91552567254469,1.9681806726614088
